variant,seed,generation,evaluations,best_fitness,mean_fitness,std_fitness,worst_fitness,best_body_size
mutation_only,2,44,2250,12.707106781186548,13.007423598448993,0.17826759788017812,13.260681686165901,13
mutation_only,2,45,2300,12.707106781186548,12.962835618071974,0.1617664790767058,13.22474487139159,13
mutation_only,2,46,2350,12.612403840463596,12.929114179267444,0.15990649837988186,13.171779788708136,13
mutation_only,2,47,2400,12.612403840463596,12.869823695124662,0.13626669433421887,13.071779788708135,13
mutation_only,2,48,2450,12.612403840463596,12.828606584483998,0.12930318449621309,13.048808848170152,13
mutation_only,2,49,2500,12.612403840463596,12.81139101354395,0.1159785516973752,12.993737745050923,13
mutation_only,2,50,2550,12.612403840463596,12.786947645171876,0.09753530190634889,12.992838827718412,13
mutation_only,2,51,2600,12.612403840463596,12.765941791253463,0.07930105655448749,12.960232526704262,13
mutation_only,2,52,2650,12.18309518948453,12.735918113648411,0.1177979689728784,12.894427190999917,13
mutation_only,2,53,2700,12.18309518948453,12.724692895656524,0.11267037907261052,12.836660026534076,13
mutation_only,2,54,2750,12.18309518948453,12.715514908915514,0.10855979894659279,12.822497216032183,13
mutation_only,2,55,2800,12.18309518948453,12.698573300552507,0.11617095728141649,12.779795897113273,13
mutation_only,2,56,2850,12.18309518948453,12.684202419839826,0.12520314777389738,12.779795897113273,13
mutation_only,2,57,2900,12.18309518948453,12.672185555109587,0.1222898218059247,12.779795897113273,13
mutation_only,2,58,2950,12.18309518948453,12.66335980546619,0.11981430449193317,12.760232526704263,13
mutation_only,2,59,3000,12.18309518948453,12.648891340073506,0.1348897026156823,12.760232526704263,13
mutation_only,2,60,3050,12.18309518948453,12.643382515291313,0.133703513968762,12.756465996625053,13
mutation_only,2,61,3100,12.18309518948453,12.605421237519167,0.14226846720380895,12.72736184954957,13
mutation_only,2,62,3150,12.18309518948453,12.59092020826822,0.14162232489312954,12.707106781186548,13
mutation_only,2,63,3200,12.18309518948453,12.56982485592327,0.14540185256119234,12.707106781186548,13
mutation_only,2,64,3250,12.18309518948453,12.5534141028924,0.1430378056365646,12.707106781186548,13
mutation_only,2,65,3300,12.18309518948453,12.54664889731394,0.1407846585755659,12.679795897113271,13
mutation_only,2,66,3350,12.18309518948453,12.518626646675733,0.14759394592869612,12.671779788708136,13
mutation_only,2,67,3400,12.18309518948453,12.497694955667209,0.15149028614780277,12.671779788708136,13
mutation_only,2,68,3450,12.18309518948453,12.468547398863777,0.14804667219315737,12.671779788708136,13
mutation_only,2,69,3500,12.18309518948453,12.427336761746135,0.13737405275684023,12.627361849549569,13
mutation_only,2,70,3550,12.18309518948453,12.386533552393068,0.12912471825039057,12.612403840463596,13
mutation_only,2,71,3600,12.18309518948453,12.371199776059736,0.1151322701313042,12.56287388383278,13
mutation_only,2,72,3650,12.18309518948453,12.357387107316391,0.10872424201351559,12.56287388383278,13
mutation_only,2,73,3700,12.18309518948453,12.349791533429427,0.10736072468416659,12.54833147735479,13
mutation_only,2,74,3750,12.18309518948453,12.33501428115793,0.10408141666647994,12.508304597359459,13
mutation_only,2,75,3800,12.18309518948453,12.319654677241404,0.09886586592562932,12.478232998312528,13
mutation_only,2,76,3850,12.18309518948453,12.315258557839584,0.09425572279047557,12.460232526704262,13
mutation_only,2,77,3900,12.18309518948453,12.315258557839584,0.09425572279047557,12.460232526704262,13
mutation_only,2,78,3950,12.18309518948453,12.299516971819711,0.08713383651851461,12.448999599679679,13
mutation_only,2,79,4000,12.18309518948453,12.292783551588466,0.08395337492755248,12.4,13
mutation_only,2,80,4050,12.18309518948453,12.283672019134098,0.08308261406341849,12.4,13
mutation_only,2,81,4100,12.18309518948453,12.265572287289512,0.07786640855942564,12.378232998312527,13
mutation_only,2,82,4150,12.18309518948453,12.264740827853943,0.07687461788135432,12.378232998312527,13
mutation_only,2,83,4200,12.18309518948453,12.257766774936393,0.07593848163489679,12.336660026534076,13
mutation_only,2,84,4250,12.18309518948453,12.248552884713419,0.07511896732215462,12.336660026534076,13
mutation_only,2,85,4300,12.18309518948453,12.230125104267474,0.0698991926302995,12.336660026534076,13
